#dtl1
CSM1aC-168	 翅膀攻击 70\n\n\n【火】【火】【火】 红莲风暴 300\n将附着于这只宝可梦身上的3个【火】能量，放于弃牌区。\n\n【火】 愤怒驱逐GX \n将对手牌库上方的10张卡牌放于弃牌区。[对战中，己方的GX招式只能使用1次。]\n\n	火恐龙	W×2		5ban Graphics	横空出世 赫	SR	GX	A	Charizard-GX
CSM1aC-190	 翅膀攻击 70\n\n\n【火】【火】【火】 红莲风暴 300\n将附着于这只宝可梦身上的3个【火】能量，放于弃牌区。\n\n【火】 愤怒驱逐GX \n将对手牌库上方的10张卡牌放于弃牌区。[对战中，己方的GX招式只能使用1次。]\n\n	火恐龙	W×2		5ban Graphics	横空出世 赫	SSR	GX	A	Charizard-GX
CSM2.1C-047	 翅膀攻击 70\n\n\n【火】【火】【火】 红莲风暴 300\n将附着于这只宝可梦身上的3个【火】能量，放于弃牌区。\n\n【火】 愤怒驱逐GX \n将对手牌库上方的10张卡牌放于弃牌区。[对战中，己方的GX招式只能使用1次。]\n\n	火恐龙	W×2		5ban Graphics	辉金能量系列礼盒	无标记	GX	A	Charizard-GX
CSM2cC-005	【火】【火】 喷射火焰 140\n\n\n【火】【火】 闪焰冲锋GX 300\n[对战中，己方的GX招式只能使用1次。]\n\n	火恐龙	W×2		aky CG Works	交相辉映 唤	RR	GX	C	Charizard-GX
CSMPbC-005	【火】【火】 喷射火焰 140\n\n\n【火】【火】 闪焰冲锋GX 300\n[对战中，己方的GX招式只能使用1次。]\n\n	火恐龙	W×2		aky CG Works	对战派对组合 火	无标记	GX	C	Charizard-GX
CSMPiC-002	【火】【火】 喷射火焰 140\n\n\n【火】【火】 闪焰冲锋GX 300\n[对战中，己方的GX招式只能使用1次。]\n\n	火恐龙	W×2		aky CG Works	对战派对组合 奖赏包	无标记	GX	C	Charizard-GX
CS2aC-030	 利爪劈开 80\n\n\n【火】【火】 火焰旋涡 220\n选择附着于这只宝可梦身上的2个能量，放于弃牌区。\n\n		W×2		aky CG Works	浓墨重彩 黎	RR	V	D	Charizard V
CS2aC-133	 利爪劈开 80\n\n\n【火】【火】 火焰旋涡 220\n选择附着于这只宝可梦身上的2个能量，放于弃牌区。\n\n		W×2		5ban Graphics	浓墨重彩 黎	SSR	V	D	Charizard V
SSP-175	 利爪劈开 80\n\n\n【火】【火】 火焰旋涡 220\n选择附着于这只宝可梦身上的2个能量，放于弃牌区。\n\n		W×2		5ban Graphics		无标记	V	D	Charizard V
CS5aC-004	【火】【火】 烧净 90\n在造成伤害前，将放于对手战斗宝可梦身上的「宝可梦道具」放于弃牌区。\n\n【火】【火】【火】 高温爆破 180\n\n\n		W×2		N-DESIGN Inc.	勇魅群星 魅	RR	V	F	Charizard V
CS5aC-131	【火】【火】 烧净 90\n在造成伤害前，将放于对手战斗宝可梦身上的「宝可梦道具」放于弃牌区。\n\n【火】【火】【火】 高温爆破 180\n\n\n		W×2		N-DESIGN Inc.	勇魅群星 魅	SR	V	F	Charizard V
CS5aC-132	【火】【火】 烧净 90\n在造成伤害前，将放于对手战斗宝可梦身上的「宝可梦道具」放于弃牌区。\n\n【火】【火】【火】 高温爆破 180\n\n\n		W×2		Ryota Murayama	勇魅群星 魅	SR	V	F	Charizard V
CS5aC-152	【火】【火】 烧净 90\n在造成伤害前，将放于对手战斗宝可梦身上的「宝可梦道具」放于弃牌区。\n\n【火】【火】【火】 高温爆破 180\n\n\n		W×2		Oswaldo KATO	勇魅群星 魅	SAR	V	F	Charizard V
CSNC-002	【火】【火】 烧净 90\n在造成伤害前，将放于对手战斗宝可梦身上的「宝可梦道具」放于弃牌区。\n\n【火】【火】【火】 高温爆破 180\n\n\n		W×2		N-DESIGN Inc.	卡组构筑礼盒 勇魅群星	无标记	V	F	Charizard V
CS2aC-031	 利爪劈开 100\n\n\n【火】【火】【火】 超极巨地狱灭焰 300\n选择附着于这只宝可梦身上的2个能量，放于弃牌区。\n\n	喷火龙V	W×2		aky CG Works	浓墨重彩 黎	RRR	V	D	Charizard VMAX
CS2aC-134	 利爪劈开 100\n\n\n【火】【火】【火】 超极巨地狱灭焰 300\n选择附着于这只宝可梦身上的2个能量，放于弃牌区。\n\n	喷火龙V	W×2		aky CG Works	浓墨重彩 黎	SSR	V	D	Charizard VMAX
SSP-079	 利爪劈开 100\n\n\n【火】【火】【火】 超极巨地狱灭焰 300\n选择附着于这只宝可梦身上的2个能量，放于弃牌区。\n\n	喷火龙V	W×2		aky CG Works		无标记		D	Charizard VMAX
SSP-080	 利爪劈开 100\n\n\n【火】【火】【火】 超极巨地狱灭焰 300\n选择附着于这只宝可梦身上的2个能量，放于弃牌区。\n\n	喷火龙V	W×2		Shiburingaru		无标记		D	Charizard VMAX
CS5aC-005	【火】【火】 爆裂火焰 130+\n如果这只宝可梦身上放置有伤害指示物的话，则追加造成100点伤害。\n\n【火】【火】【火】 星耀烈焰 320\n选择附着于这只宝可梦身上的2个能量，放于弃牌区。[对战中，己方的VSTAR力量只能使用1次。]\n\n	喷火龙V	W×2		5ban Graphics	勇魅群星 魅	RRR	V	F	Charizard VSTAR
CS5aC-158	【火】【火】 爆裂火焰 130+\n如果这只宝可梦身上放置有伤害指示物的话，则追加造成100点伤害。\n\n【火】【火】【火】 星耀烈焰 320\n选择附着于这只宝可梦身上的2个能量，放于弃牌区。[对战中，己方的VSTAR力量只能使用1次。]\n\n	喷火龙V	W×2		5ban Graphics	勇魅群星 魅	HR	V	F	Charizard VSTAR
SSP-143	【火】【火】 爆裂火焰 130+\n如果这只宝可梦身上放置有伤害指示物的话，则追加造成100点伤害。\n\n【火】【火】【火】 星耀烈焰 320\n选择附着于这只宝可梦身上的2个能量，放于弃牌区。[对战中，己方的【VSTAR】力量只能使用1次。]\n\n	喷火龙V	W×2		KIYOTAKA OSHIYAMA		无标记		F	Charizard VSTAR
CSM2.5C-006	【火】【火】【火】 夺目闪焰 180\n若希望，可将自己牌库中任意卡牌最多3张，加入手牌。并重洗牌库。\n\n【火】【+】 红莲火柱GX \n将自己弃牌区中的5张基本能量，以任意方式附着于自己的宝可梦身上。如果追加附有1个能量的话，则使对手的战斗宝可梦陷入【灼伤】和【混乱】状态。[对战中，己方的GX招式只能使用1次。]\n\n		W×2		Mitsuhiro Arita	炫奇争胜	RR	GX	C	Charizard & Braixen-GX
CSM2.5C-064	【火】【火】【火】 夺目闪焰 180\n若希望，可将自己牌库中任意卡牌最多3张，加入手牌。并重洗牌库。\n\n【火】【+】 红莲火柱GX \n将自己弃牌区中的5张基本能量，以任意方式附着于自己的宝可梦身上。如果追加附有1个能量的话，则使对手的战斗宝可梦陷入【灼伤】和【混乱】状态。[对战中，己方的GX招式只能使用1次。]\n\n		W×2		5ban Graphics	炫奇争胜	SR	GX	C	Charizard & Braixen-GX
CSM2.5C-065	【火】【火】【火】 夺目闪焰 180\n若希望，可将自己牌库中任意卡牌最多3张，加入手牌。并重洗牌库。\n\n【火】【+】 红莲火柱GX \n将自己弃牌区中的5张基本能量，以任意方式附着于自己的宝可梦身上。如果追加附有1个能量的话，则使对手的战斗宝可梦陷入【灼伤】和【混乱】状态。[对战中，己方的GX招式只能使用1次。]\n\n		W×2		Kagemaru Himeno	炫奇争胜	SR	GX	C	Charizard & Braixen-GX
CSM2.5C-084	【火】【火】【火】 夺目闪焰 180\n若希望，可将自己牌库中任意卡牌最多3张，加入手牌。并重洗牌库。\n\n【火】【+】 红莲火柱GX \n将自己弃牌区中的5张基本能量，以任意方式附着于自己的宝可梦身上。如果追加附有1个能量的话，则使对手的战斗宝可梦陷入【灼伤】和【混乱】状态。[对战中，己方的GX招式只能使用1次。]\n\n		W×2		5ban Graphics	炫奇争胜	HR	GX	C	Charizard & Braixen-GX
CSMPbC-001	【火】【火】【火】 夺目闪焰 180\n若希望，可将自己牌库中任意卡牌最多3张，加入手牌。并重洗牌库。\n\n【火】【+】 红莲火柱GX \n将自己弃牌区中的5张基本能量，以任意方式附着于自己的宝可梦身上。如果追加附有1个能量的话，则使对手的战斗宝可梦陷入【灼伤】和【混乱】状态。[对战中，己方的GX招式只能使用1次。]\n\n		W×2		Mitsuhiro Arita	对战派对组合 火	无标记	GX	C	Charizard & Braixen-GX
SSP-164	【火】【火】 喷射火焰 200\n选择附着于这只宝可梦身上的1个能量，放于弃牌区。\n\n		W×2		Hideki Ishikawa		无标记	V	E	Lance's Charizard V
CSM2aC-006	【水】 泡沫 10\n抛掷1次硬币如果为正面，则使对手的战斗宝可梦陷入【麻痹】状态。\n\n		G×2		tetsuya koizumi	交相辉映 沐	C		C	Squirtle
CS5.5C-012	【水】 水枪 20\n\n\n		L×2		Kurata So	暗影夺辉	C		F	Squirtle
CSVE2C-023	【水】 水枪 20\n\n\n		L×2		Kurata So	对战派对 耀梦	无标记		F	Squirtle
151C-007	【水】 缩入壳中 \n抛掷1次硬币如果为正面，则在下一个对手的回合，这只宝可梦不受到招式的伤害。\n\n【水】【水】 火箭头锤 20\n\n\n		L×2		kantaro	收集啦151	C		G	Squirtle
CSVE1C-024	【水】 缩入壳中 \n抛掷1次硬币如果为正面，则在下一个对手的回合，这只宝可梦不受到招式的伤害。\n\n【水】【水】 火箭头锤 20\n\n\n		L×2		kantaro	对战派对 共梦	无标记		G	Squirtle
CSVL1C-092	【水】 缩入壳中 \n抛掷1次硬币如果为正面，则在下一个对手的回合，这只宝可梦不受到招式的伤害。\n\n【水】【水】 火箭头锤 20\n\n\n		L×2		Mitsuhiro Arita	启程专题包	无标记		G	Squirtle
SVP-068	【水】【水】 泡沫 20\n抛掷1次硬币如果为正面，则令对手的战斗宝可梦陷入【麻痹】状态。\n\n		L×2		Gemi		无标记		G	Squirtle
SVP-071	【水】【水】 泡沫 20\n抛掷1次硬币如果为正面，则令对手的战斗宝可梦陷入【麻痹】状态。\n\n		L×2		Gemi		无标记		G	Squirtle
SVP-099	【水】 缩入壳中 \n抛掷1次硬币如果为正面，则在下一个对手的回合，这只宝可梦不受到招式的伤害。\n\n【水】【水】 火箭头锤 20\n\n\n		L×2		Saboteri		无标记		G	Squirtle
30thP-003	【水】 泡沫 10\n抛掷1次硬币，如果为正面，则令对手的战斗宝可梦陷入【麻痹】状态。\n\n		L×2		Saboteri		无标记		J	
CSM2aC-007	特性: 坚硬甲壳\n这只宝可梦所受到的招式的伤害「-20」。\n\n【水】【水】 水流斩 60\n在下一个自己的回合，这只宝可梦无法使用招式。\n\n	杰尼龟	G×2		Hiroki Asanuma	交相辉映 沐	C		C	Wartortle
CS5.5C-013	【水】 水枪 30\n\n\n 水炮 50+\n追加造成这只宝可梦身上附有的【水】能量数量×10点伤害。\n\n	杰尼龟	L×2		Sumiyoshi Kizuki	暗影夺辉	U		F	Wartortle
CSVE2C-024	【水】 水枪 30\n\n\n 水炮 50+\n追加造成这只宝可梦身上附有的【水】能量数量×10点伤害。\n\n	杰尼龟	L×2		Sumiyoshi Kizuki	对战派对 耀梦	无标记		F	Wartortle
151C-008	【水】 潜入巢中 \n选择自己弃牌区中最多3张「基本【水】能量」，在给对手看过之后，加入手牌。\n\n【水】【水】 回转攻击 50\n\n\n	杰尼龟	L×2		kantaro	收集啦151	U		G	Wartortle
CSVE1C-025	【水】 潜入巢中 \n选择自己弃牌区中最多3张「基本【水】能量」，在给对手看过之后，加入手牌。\n\n【水】【水】 回转攻击 50\n\n\n	杰尼龟	L×2		kantaro	对战派对 共梦	无标记		G	Wartortle
CSVL1C-093	【水】 潜入巢中 \n选择自己弃牌区中最多3张「基本【水】能量」，在给对手看过之后，加入手牌。\n\n【水】【水】 回转攻击 50\n\n\n	杰尼龟	L×2		Mitsuhiro Arita	启程专题包	无标记		G	Wartortle
CS5.5C-015	特性: 水泵射击\n在自己的回合，如果从自己的手牌将1张【水】能量放于弃牌区的话，则可使用1次。给对手的1只备战宝可梦身上，放置2个伤害指示物。\n\n【水】【水】 激流炮 170\n在下一个自己的回合，这只宝可梦无法使用「激流炮」。\n\n		L×2		Shin Nagasawa	暗影夺辉	K	Radiant	F	Radiant Blastoise
CSM2aC-008	特性: 强力骤雨\n在自己的回合可以使用1次。查看自己牌库上方6张卡牌，将其中任意数量的【水】能量，以任意方式附着于自己的宝可梦身上。将剩余的卡牌放回牌库并重洗牌库。\n\n【水】【水】【水】 水炮冲撞 150\n给这只宝可梦也造成30点伤害。\n\n	卡咪龟	G×2		Hitoshi Ariga	交相辉映 沐	R		C	Blastoise
CS5.5C-014	特性: 活力泉\n在自己的回合可以使用1次，如果使用了，则自己的回合结束。选择自己牌库中最多6张能量，以任意方式附着于自己的宝可梦身上。并重洗牌库。\n\n 水炮 90+\n追加造成这只宝可梦身上附有的【水】能量数量×30点伤害。\n\n	卡咪龟	L×2		nagimiso	暗影夺辉	R		F	Blastoise
CSVE2C-025	特性: 活力泉\n在自己的回合可以使用1次，如果使用了，则自己的回合结束。选择自己牌库中最多6张能量，以任意方式附着于自己的宝可梦身上。并重洗牌库。\n\n 水炮 90+\n追加造成这只宝可梦身上附有的【水】能量数量×30点伤害。\n\n	卡咪龟	L×2		nagimiso	对战派对 耀梦	无标记		F	Blastoise
151C-009	特性: 坚硬甲壳\n这只宝可梦所受到的招式的伤害「-30」。\n\n【水】【水】 双重加农炮 140×\n从自己手牌将最多2张「基本【水】能量」放于弃牌区，造成其张数×140伤害。\n\n	卡咪龟	L×2		PLANETA Yamashita	收集啦151	RR	ex	G	Blastoise ex
151C-176	特性: 坚硬甲壳\n这只宝可梦所受到的招式的伤害「-30」。\n\n【水】【水】 双重加农炮 140×\n从自己手牌将最多2张「基本【水】能量」放于弃牌区，造成其张数×140伤害。\n\n	卡咪龟	L×2		PLANETA Yamashita	收集啦151	SR	ex	G	Blastoise ex
CSVE1C-026	特性: 坚硬甲壳\n这只宝可梦所受到的招式的伤害「-30」。\n\n【水】【水】 双重加农炮 140×\n从自己手牌将最多2张「基本【水】能量」放于弃牌区，造成其张数×140伤害。\n\n	卡咪龟	L×2		PLANETA Yamashita	对战派对 共梦	无标记	ex	G	Blastoise ex
CSVE1pC-003	特性: 坚硬甲壳\n这只宝可梦所受到的招式的伤害「-30」。\n\n【水】【水】 双重加农炮 140×\n从自己手牌将最多2张「基本【水】能量」放于弃牌区，造成其张数×140伤害。\n\n	卡咪龟	L×2		PLANETA Igarashi	对战派对 共梦 奖赏包	无标记	ex	G	Blastoise ex
CSVL1C-012	特性: 坚硬甲壳\n这只宝可梦所受到的招式的伤害「-30」。\n\n【水】【水】 双重加农炮 140×\n从自己手牌将最多2张「基本【水】能量」放于弃牌区，造成其张数×140伤害。\n\n	卡咪龟	L×2		PLANETA Yamashita	启程专题包	无标记	ex	G	Blastoise ex
CSVL1C-121	特性: 坚硬甲壳\n这只宝可梦所受到的招式的伤害「-30」。\n\n【水】【水】 双重加农炮 140×\n从自己手牌将最多2张「基本【水】能量」放于弃牌区，造成其张数×140伤害。\n\n	卡咪龟	L×2		Mitsuhiro Arita	启程专题包	无标记	ex	G	Blastoise ex
CSM2aC-009	特性: 坚硬甲壳\n这只宝可梦所受到的招式的伤害「-30」。\n\n【水】【水】 火箭飞溅 60×\n将自己场上宝可梦身上附着的任意数量的【水】能量放回牌库，造成其张数×60点伤害。在这种情况下，重洗牌库。\n\n【水】 大注水GX \n将自己手牌中任意数量的【水】能量，以任意方式附着于自己的宝可梦身上。[对战中，己方的GX招式只能使用1次。]\n\n	卡咪龟	G×2		sadaji	交相辉映 沐	RR	GX	C	Blastoise-GX
CSM2aC-162	特性: 坚硬甲壳\n这只宝可梦所受到的招式的伤害「-30」。\n\n【水】【水】 火箭飞溅 60×\n将自己场上宝可梦身上附着的任意数量的【水】能量放回牌库，造成其张数×60点伤害。在这种情况下，重洗牌库。\n\n【水】 大注水GX \n将自己手牌中任意数量的【水】能量，以任意方式附着于自己的宝可梦身上。[对战中，己方的GX招式只能使用1次。]\n\n	卡咪龟	G×2		sadaji	交相辉映 沐	SR	GX	C	Blastoise-GX
CS3bC-025	【水】 水枪 30\n\n\n【水】【水】【水】 激流炮 200\n在下一个自己的回合，这只宝可梦无法使用「激流炮」。\n\n		L×2		5ban Graphics	洪荒演武 激	RR	V	E	Blastoise V
CS3bC-129	【水】 水枪 30\n\n\n【水】【水】【水】 激流炮 200\n在下一个自己的回合，这只宝可梦无法使用「激流炮」。\n\n		L×2		PLANETA Igarashi	洪荒演武 激	SR	V	E	Blastoise V
CS3bC-026	【水】【水】【水】 大瀑布 120\n选择自己牌库中最多3张【水】能量，以任意方式附着于自己的备战宝可梦身上。并重洗牌库。\n\n【水】【水】【水】【水】 超极巨洪流激裂 220\n给对手的2只备战宝可梦，也各造成30点伤害。[备战宝可梦不计算弱点、抗性。]\n\n	水箭龟V	L×2		5ban Graphics	洪荒演武 激	RRR	V	E	Blastoise VMAX
